rate,term,payment
0.0619994119,30.0000000000,612.4652000000
0.0588874073,15.0000000000,837.8577000000
0.0800291390,30.0000000000,733.9677000000
0.0399813096,30.0000000000,477.3075000000
0.0655044974,15.0000000000,873.8832000000
0.0458333321,15.0000000000,769.2591000000
0.0504657516,30.0000000000,539.6717000000
0.0529570151,30.0000000000,555.0377000000
0.0759020993,15.0000000000,932.1461000000
0.1006130642,30.0000000000,882.1053000000
0.0658940918,30.0000000000,637.9595000000
0.0569432441,15.0000000000,827.4318000000
0.0646578274,15.0000000000,869.2274000000
0.0794902389,15.0000000000,952.7116000000
0.0399503735,15.0000000000,739.4393000000
0.0652531642,15.0000000000,872.4997000000
0.0675287411,30.0000000000,648.7892000000
0.0754084763,30.0000000000,702.0137000000
0.0921024289,30.0000000000,819.7960000000
0.0681873790,15.0000000000,888.7249000000
0.0615082211,15.0000000000,852.0268000000
0.0383699046,30.0000000000,468.0656000000
0.0721560634,15.0000000000,910.9252000000
0.0445354911,15.0000000000,762.6214000000
0.0402181070,15.0000000000,740.7814000000
0.0367275581,30.0000000000,458.7434000000
0.0856998068,30.0000000000,773.8785000000
0.0768002624,15.0000000000,937.2721000000
0.0786032653,30.0000000000,724.0512000000
0.0746452493,15.0000000000,924.9976000000
0.1079018320,30.0000000000,936.5033000000
0.0625147101,15.0000000000,857.5030000000
0.0677715394,15.0000000000,886.4156000000
0.0832928000,15.0000000000,974.7581000000
0.0791327908,30.0000000000,727.7281000000
0.0743796494,15.0000000000,923.4906000000
0.0664879355,30.0000000000,641.8850000000
0.0840565408,30.0000000000,762.2371000000
0.0561244198,30.0000000000,574.8638000000
0.0622826005,15.0000000000,856.2385000000
0.0943179510,30.0000000000,835.8824000000
0.0937242506,15.0000000000,1036.5404000000
0.0549200276,30.0000000000,567.2873000000
0.0325654558,30.0000000000,435.5656000000
0.0671653426,30.0000000000,646.3751000000
0.0922705718,15.0000000000,1027.8181000000
0.0268655467,30.0000000000,404.8884000000
0.0685297907,30.0000000000,655.4581000000
0.0305697092,15.0000000000,693.3249000000
0.0456669476,15.0000000000,768.4063000000
0.0900006957,15.0000000000,1014.2707000000
0.0681882288,30.0000000000,653.1795000000
0.0537689205,15.0000000000,810.5654000000
0.0812680697,30.0000000000,742.6237000000
0.1157739219,30.0000000000,996.2006000000
0.0567323389,15.0000000000,826.3051000000
0.0333302329,15.0000000000,706.7109000000
0.0567123990,30.0000000000,578.5792000000
0.0603122782,30.0000000000,601.5597000000
0.0862323761,15.0000000000,991.9767000000
0.0762439862,15.0000000000,934.0956000000
0.0937532750,30.0000000000,831.7732000000
0.0794099630,30.0000000000,729.6555000000
0.0414384355,30.0000000000,485.7452000000
0.1059761137,30.0000000000,922.0449000000
0.0650397778,15.0000000000,871.3261000000
0.0665539625,15.0000000000,879.6728000000
0.0670225728,30.0000000000,645.4277000000
0.0664891262,30.0000000000,641.8929000000
0.0714858741,30.0000000000,675.3113000000
0.0767467735,30.0000000000,711.2142000000
0.0918950721,15.0000000000,1025.5709000000
0.0317268073,30.0000000000,430.9741000000
0.0582567475,30.0000000000,588.3890000000
0.0600163358,30.0000000000,599.6556000000
0.0704884120,30.0000000000,668.5859000000
0.0334710453,30.0000000000,440.5535000000
0.0868613946,15.0000000000,995.6809000000
0.0541021994,30.0000000000,562.1689000000
0.0658653316,30.0000000000,637.7696000000
0.0862768944,15.0000000000,992.2387000000
0.0754377215,30.0000000000,702.2143000000
0.0776301913,15.0000000000,942.0216000000
0.1085613076,15.0000000000,1127.5792000000
0.0757043476,15.0000000000,931.0194000000
0.0787367135,30.0000000000,724.9772000000
0.0927992056,30.0000000000,824.8446000000
0.0604079765,15.0000000000,846.0626000000
0.0485600935,15.0000000000,783.3132000000
0.0826754466,30.0000000000,752.5004000000
0.0979328016,30.0000000000,862.3346000000
0.1082495606,30.0000000000,939.1204000000
0.0189741296,15.0000000000,638.7957000000
0.0707675591,15.0000000000,903.1250000000
0.0783329873,15.0000000000,946.0534000000
0.0734540220,15.0000000000,918.2489000000
0.0814323881,15.0000000000,963.9396000000
0.0510983311,30.0000000000,543.5541000000
0.0527630164,15.0000000000,805.2613000000
0.0564790886,15.0000000000,824.9534000000
0.0564996265,30.0000000000,577.2334000000
0.0665400800,15.0000000000,879.5960000000
0.0802260313,15.0000000000,956.9574000000
0.0527542013,15.0000000000,805.2149000000
0.0553132012,30.0000000000,569.7556000000
0.0525197058,30.0000000000,552.3258000000
0.0398478081,30.0000000000,476.5383000000
0.0852422783,15.0000000000,986.1602000000
0.0380134265,15.0000000000,729.7723000000
0.0450940110,15.0000000000,765.4738000000
0.0697849733,30.0000000000,663.8590000000
0.0628356984,15.0000000000,859.2535000000
0.0488774777,15.0000000000,784.9585000000
0.0931596011,30.0000000000,827.4597000000
0.0850855372,15.0000000000,985.2410000000
0.0940145396,30.0000000000,833.6737000000
0.0867502347,15.0000000000,995.0258000000
0.0711694979,15.0000000000,905.3793000000
0.0587451746,15.0000000000,837.0925000000
0.0430093696,15.0000000000,754.8590000000
0.0558903184,15.0000000000,821.8156000000
0.0800724539,30.0000000000,734.2697000000
0.1052350263,15.0000000000,1106.8564000000
0.0684138473,30.0000000000,654.6842000000
0.0665686657,30.0000000000,642.4194000000
0.0735585688,30.0000000000,689.3709000000
0.0613644234,15.0000000000,851.2460000000
0.0452742594,15.0000000000,766.3957000000
0.0476329711,30.0000000000,522.4491000000
0.0702151916,15.0000000000,900.0318000000
0.0676439956,15.0000000000,885.7080000000
0.0452396383,15.0000000000,766.2186000000
0.0858346403,15.0000000000,989.6381000000
0.0710647148,15.0000000000,904.7913000000
0.0776223049,30.0000000000,717.2576000000
0.0241309022,15.0000000000,662.7058000000
0.0365648935,30.0000000000,457.8255000000
0.0728716117,15.0000000000,914.9589000000
0.0361048186,15.0000000000,720.3204000000
0.0972517304,30.0000000000,857.3318000000
0.0554243548,15.0000000000,819.3370000000
0.0644968988,30.0000000000,628.7630000000
0.0589957512,15.0000000000,838.4409000000
0.0699740446,30.0000000000,665.1282000000
0.1063763078,30.0000000000,925.0446000000
0.0230165505,30.0000000000,384.8860000000
0.0693788673,15.0000000000,895.3593000000
0.0783382672,30.0000000000,722.2136000000
0.0878406184,15.0000000000,1001.4612000000
0.0986055178,30.0000000000,867.2844000000
0.0483614499,15.0000000000,782.2844000000
0.0925225918,15.0000000000,1029.3277000000
0.0696161668,15.0000000000,896.6837000000
0.0787159941,30.0000000000,724.8334000000
0.0755609347,15.0000000000,930.2028000000
0.0546374875,15.0000000000,815.1610000000
0.0515893464,30.0000000000,546.5768000000
0.0616674898,30.0000000000,610.3129000000
0.0731099918,30.0000000000,686.3186000000
0.0647497102,15.0000000000,869.7320000000
0.0772755525,15.0000000000,939.9906000000
0.0397996737,15.0000000000,738.6844000000
0.1002023486,30.0000000000,879.0672000000
0.0641162089,30.0000000000,626.2670000000
0.0846614900,15.0000000000,982.7563000000
0.1064923603,30.0000000000,925.9150000000
0.0785618707,15.0000000000,947.3683000000
0.0736893072,30.0000000000,690.2616000000
0.0724890583,15.0000000000,912.8012000000
0.0826710104,15.0000000000,971.1355000000
0.1123657669,15.0000000000,1151.4966000000
0.0631225016,30.0000000000,619.7715000000
0.0825409850,30.0000000000,751.5548000000
0.0618801467,15.0000000000,854.0482000000
0.0587872283,15.0000000000,837.3187000000
0.0624628983,15.0000000000,857.2207000000
0.0577147422,30.0000000000,584.9377000000
0.0714818712,15.0000000000,907.1333000000
0.0982196977,30.0000000000,864.4445000000
0.0683425636,15.0000000000,889.5875000000
0.0393181833,30.0000000000,473.4929000000
0.0116513891,30.0000000000,329.2812000000
0.0281783231,15.0000000000,681.8541000000
0.0660483287,15.0000000000,876.8808000000
0.0771853805,15.0000000000,939.4745000000
0.0862026729,30.0000000000,777.4530000000
0.0455942147,15.0000000000,768.0337000000
0.0718934989,30.0000000000,678.0674000000
0.1081991406,30.0000000000,938.7408000000
0.0739433962,30.0000000000,691.9937000000
0.0435214999,15.0000000000,757.4587000000
0.0556160374,30.0000000000,571.6601000000
0.0993362555,30.0000000000,872.6707000000
0.0796774868,15.0000000000,953.7912000000
0.0741146276,15.0000000000,921.9883000000
0.0920652667,30.0000000000,819.5270000000
0.0796912060,30.0000000000,731.6131000000
0.0550168046,15.0000000000,817.1726000000
0.0901415606,15.0000000000,1015.1089000000
0.0792064120,15.0000000000,951.0764000000
0.0813501705,30.0000000000,743.1986000000
0.0512073164,15.0000000000,797.0970000000
0.0648468384,30.0000000000,631.0611000000
0.0782185020,15.0000000000,945.3960000000
0.0642056094,30.0000000000,626.8528000000
0.0765494679,15.0000000000,935.8393000000
0.0506974854,15.0000000000,794.4317000000
0.0872461534,30.0000000000,784.8881000000
0.0960832833,30.0000000000,848.7693000000
0.0229534439,30.0000000000,384.5630000000
0.0499818377,15.0000000000,790.6990000000
0.1198636678,15.0000000000,1199.2911000000
0.0598759973,30.0000000000,598.7535000000
0.0911010218,30.0000000000,812.5574000000
0.0838680432,30.0000000000,760.9056000000
0.0790289198,15.0000000000,950.0545000000
0.0440443545,30.0000000000,501.0229000000
0.0637753214,30.0000000000,624.0355000000
0.0696129542,15.0000000000,896.6658000000
0.0415746607,15.0000000000,747.6037000000
0.0662098028,15.0000000000,877.7719000000
0.0635989501,15.0000000000,863.4238000000
0.0432105421,30.0000000000,496.1085000000
0.0936356574,30.0000000000,830.9180000000
0.0828912920,15.0000000000,972.4181000000
0.0404321241,30.0000000000,479.9099000000
0.0498990994,30.0000000000,536.2051000000
0.0591377525,15.0000000000,839.2055000000
0.0688258194,15.0000000000,892.2765000000
0.0754575792,30.0000000000,702.3505000000
0.0583208499,30.0000000000,588.7978000000
0.0935893300,30.0000000000,830.5813000000
0.0479226886,30.0000000000,524.1981000000
0.0868986041,30.0000000000,782.4091000000
0.0714331025,15.0000000000,906.8594000000
0.1238340271,30.0000000000,1058.2184000000
0.0704337534,30.0000000000,668.2181000000
0.0404573596,15.0000000000,741.9820000000
0.0828800916,30.0000000000,753.9404000000
0.0927996227,15.0000000000,1030.9883000000
0.0699279378,30.0000000000,664.8186000000
0.0793137404,15.0000000000,951.6945000000
0.0894721076,30.0000000000,800.8272000000
0.0950225733,15.0000000000,1044.3609000000
0.0799201940,15.0000000000,955.1914000000
0.0808645169,15.0000000000,960.6496000000
0.0893258402,30.0000000000,799.7766000000
0.0582069459,15.0000000000,834.2004000000
0.0539929105,15.0000000000,811.7491000000
0.0800432607,30.0000000000,734.0662000000
0.0694889422,30.0000000000,661.8738000000
0.0855447056,30.0000000000,772.7772000000
0.1012249926,15.0000000000,1082.1117000000
0.1038304192,30.0000000000,906.0066000000
0.0787263607,15.0000000000,948.3139000000
0.0736634654,15.0000000000,919.4336000000
0.0450674836,15.0000000000,765.3382000000
0.0626995353,15.0000000000,858.5107000000
0.0611143158,30.0000000000,606.7334000000
0.0945491063,30.0000000000,837.5664000000
0.1181875038,30.0000000000,1014.6823000000
0.0561102276,30.0000000000,574.7742000000
0.0811141174,30.0000000000,741.5461000000
0.0408778106,15.0000000000,744.0945000000
0.0843478629,30.0000000000,764.2965000000
0.0834691932,15.0000000000,975.7870000000
0.0615637396,15.0000000000,852.3284000000
0.0931701678,30.0000000000,827.5364000000
0.0649316326,30.0000000000,631.6185000000
0.0854710607,30.0000000000,772.2544000000
0.0812477361,30.0000000000,742.4813000000
0.0872134646,30.0000000000,784.6548000000
0.0680068188,15.0000000000,887.7218000000
0.0772713803,30.0000000000,714.8331000000
0.1047895754,15.0000000000,1104.0948000000
0.0955237061,30.0000000000,844.6779000000
0.0456182579,15.0000000000,768.1568000000
0.0808852863,15.0000000000,960.7698000000
0.1119361161,15.0000000000,1148.7841000000
0.0762821517,15.0000000000,934.3133000000
0.0440238490,15.0000000000,760.0139000000
0.0963075951,30.0000000000,850.4110000000
0.1099027088,15.0000000000,1135.9861000000
0.0927145742,15.0000000000,1030.4783000000
0.0689945087,30.0000000000,658.5634000000
0.0536912724,15.0000000000,810.1552000000
0.0745957329,15.0000000000,924.7165000000
0.0480947841,15.0000000000,780.9046000000
0.0873564671,30.0000000000,785.6755000000
0.0833292537,30.0000000000,757.1043000000
0.0500727813,30.0000000000,537.2665000000
0.0537736192,30.0000000000,560.1185000000
0.0900263681,15.0000000000,1014.4234000000
0.1157955567,30.0000000000,996.3659000000
0.0728279791,15.0000000000,914.7126000000
0.0824900255,30.0000000000,751.1965000000
0.0867415031,30.0000000000,781.2894000000
0.1298588298,15.0000000000,1264.3134000000
0.0516594333,15.0000000000,799.4649000000
0.0561245903,15.0000000000,823.0633000000
0.0721735378,15.0000000000,911.0236000000
0.0845571469,30.0000000000,765.7772000000
0.0902041553,15.0000000000,1015.4814000000
0.0456268825,15.0000000000,768.2010000000
0.0659578590,15.0000000000,876.3817000000
0.0639896045,15.0000000000,865.5625000000
0.0568661759,15.0000000000,827.0200000000
0.0901091847,30.0000000000,805.4084000000
0.0621976917,30.0000000000,613.7524000000
0.0553608652,30.0000000000,570.0552000000
0.0804354181,15.0000000000,958.1674000000
0.0615474270,30.0000000000,609.5352000000
0.0841631234,15.0000000000,979.8402000000
0.0915652725,15.0000000000,1023.5992000000
0.0719611946,15.0000000000,909.8284000000
0.0653476193,30.0000000000,634.3559000000
0.0381284871,30.0000000000,466.6891000000
0.0684308620,15.0000000000,890.0785000000
0.0869533605,30.0000000000,782.7995000000
0.0669875105,15.0000000000,882.0706000000
0.0610173297,30.0000000000,606.1067000000
0.0800447570,30.0000000000,734.0766000000
0.0612842639,15.0000000000,850.8109000000
0.0458047625,30.0000000000,511.4782000000
0.0533868310,15.0000000000,808.5483000000
0.0597561910,15.0000000000,842.5402000000
0.0298889002,30.0000000000,421.0051000000
0.0699214937,15.0000000000,898.3894000000
0.0039870650,15.0000000000,572.4262000000
0.0702539821,30.0000000000,667.0091000000
0.1080729128,30.0000000000,937.7906000000
0.0778926466,15.0000000000,943.5262000000
0.0473894347,15.0000000000,777.2615000000
0.1031373560,30.0000000000,900.8428000000
0.0482477957,30.0000000000,526.1642000000
0.0437203317,15.0000000000,758.4695000000
0.0449680555,15.0000000000,764.8300000000
0.0771195009,30.0000000000,713.7847000000
0.0587092475,15.0000000000,836.8993000000
0.0501281955,30.0000000000,537.6054000000
0.0785215252,30.0000000000,723.4842000000
0.0985405912,15.0000000000,1065.6945000000
0.0804605093,15.0000000000,958.3125000000
0.0606452656,15.0000000000,847.3469000000
0.0825075763,15.0000000000,970.1844000000
0.0520547832,30.0000000000,549.4494000000
0.0915065616,15.0000000000,1023.2483000000
0.1257354420,30.0000000000,1072.9677000000
0.0578787779,15.0000000000,832.4397000000
0.0915820213,30.0000000000,816.0317000000
0.0435620251,15.0000000000,757.6647000000
0.0658087412,15.0000000000,875.5595000000
0.0877839413,15.0000000000,1001.1262000000
0.0499405991,15.0000000000,790.4842000000
0.0448029804,30.0000000000,505.5153000000
0.0336927189,15.0000000000,708.4800000000
0.0930129789,15.0000000000,1032.2681000000
0.0620072743,30.0000000000,612.5162000000
0.0817260879,15.0000000000,965.6434000000
0.0861318903,30.0000000000,776.9496000000
0.0845047481,15.0000000000,981.8387000000
0.0914443546,15.0000000000,1022.8767000000
0.0809447845,30.0000000000,740.3615000000
0.0484035603,30.0000000000,527.1074000000
0.0771968909,30.0000000000,714.3188000000
0.0805134995,30.0000000000,737.3474000000
0.0927821350,30.0000000000,824.7208000000
0.0767803268,30.0000000000,711.4455000000
0.0679738300,15.0000000000,887.5386000000
0.0754471179,15.0000000000,929.5550000000
0.0778527181,15.0000000000,943.2972000000
0.0688765514,15.0000000000,892.5591000000
0.0376571670,15.0000000000,728.0024000000
0.0619023981,30.0000000000,611.8358000000
0.0567621747,30.0000000000,578.8942000000
0.0525503118,15.0000000000,804.1423000000
0.0702988439,15.0000000000,900.4999000000
0.0606466702,15.0000000000,847.3545000000
0.0516863027,30.0000000000,547.1746000000
0.0877090706,30.0000000000,788.1941000000
0.0501243648,30.0000000000,537.5819000000
0.0630737535,30.0000000000,619.4536000000
0.0524947095,30.0000000000,552.1709000000
0.0532495591,15.0000000000,807.8244000000
0.0443412005,30.0000000000,502.7784000000
0.0471448531,30.0000000000,519.5088000000
0.0497499786,30.0000000000,535.2946000000
0.1024901767,15.0000000000,1089.8904000000
0.0600064882,15.0000000000,843.8919000000
0.0766859104,30.0000000000,710.7948000000
0.1033156901,30.0000000000,902.1707000000
0.0994023326,15.0000000000,1070.9517000000
0.0731667724,30.0000000000,686.7047000000
0.0813626919,30.0000000000,743.2863000000
0.0806703188,30.0000000000,738.4429000000
0.0562748376,15.0000000000,823.8641000000
0.0829366327,15.0000000000,972.6822000000
0.0674836807,15.0000000000,884.8190000000
0.0460629804,15.0000000000,770.4371000000
0.0492986590,30.0000000000,532.5435000000
0.0908509252,30.0000000000,810.7528000000
0.0922650171,15.0000000000,1027.7848000000
0.0645923780,15.0000000000,868.8681000000
0.0884926687,30.0000000000,793.8008000000
0.0741235381,30.0000000000,693.2228000000
0.0440922938,15.0000000000,760.3624000000
0.0557020450,15.0000000000,820.8136000000
0.0635225055,15.0000000000,863.0056000000
0.0672495214,15.0000000000,883.5213000000
0.0908908516,30.0000000000,811.0408000000
0.0818608316,30.0000000000,746.7779000000
0.0695629948,15.0000000000,896.3869000000
0.0591627363,15.0000000000,839.3401000000
0.0744415339,15.0000000000,923.8416000000
0.0532483379,15.0000000000,807.8179000000
0.0944456547,15.0000000000,1040.8823000000
0.0911856886,15.0000000000,1021.3321000000
0.0600047690,15.0000000000,843.8826000000
0.0777924315,30.0000000000,718.4341000000
0.0789335893,15.0000000000,949.5059000000
0.1099056737,30.0000000000,951.6107000000
0.0606444582,30.0000000000,603.7001000000
0.0502938285,15.0000000000,792.3251000000
0.0389916113,30.0000000000,471.6201000000
0.0982711603,30.0000000000,864.8232000000
0.0618721792,15.0000000000,854.0049000000
0.0630848659,15.0000000000,860.6137000000
0.0738517596,30.0000000000,691.3688000000
0.0286403973,15.0000000000,684.0615000000
0.0931722372,15.0000000000,1033.2240000000
0.0421820950,30.0000000000,490.0806000000
0.0506385624,15.0000000000,794.1240000000
0.0734961767,30.0000000000,688.9461000000
0.0631817966,30.0000000000,620.1583000000
0.0671735599,15.0000000000,883.1006000000
0.0567435101,30.0000000000,578.7761000000
0.1140463873,30.0000000000,983.0219000000
0.0846336458,15.0000000000,982.5933000000
0.0909904992,15.0000000000,1020.1673000000
0.0416650079,15.0000000000,748.0594000000
0.0593466206,15.0000000000,840.3310000000
0.0877759477,30.0000000000,788.6721000000
0.0290312896,15.0000000000,685.9322000000
0.0679030795,15.0000000000,887.1457000000
0.0718627921,30.0000000000,677.8596000000
0.0302799202,30.0000000000,423.1152000000
0.0787788411,30.0000000000,725.2696000000
0.1061525752,15.0000000000,1112.5550000000
0.0768371706,30.0000000000,711.8373000000
0.0926212138,30.0000000000,823.5540000000
0.0723472446,15.0000000000,912.0020000000
0.0469308067,30.0000000000,518.2220000000
0.0924275551,15.0000000000,1028.7583000000
0.0662444214,15.0000000000,877.9630000000
0.0927795542,30.0000000000,824.7020000000
0.0689820095,15.0000000000,893.1466000000
0.0656321648,30.0000000000,636.2312000000
0.0764786126,30.0000000000,709.3671000000
0.0682916290,30.0000000000,653.8689000000
0.0885302701,15.0000000000,1005.5421000000
0.0459589016,30.0000000000,512.3988000000
0.0794025253,15.0000000000,952.2061000000
0.0458568987,30.0000000000,511.7895000000
0.0762308150,30.0000000000,707.6618000000
0.0637177601,15.0000000000,864.0739000000
0.0807971141,15.0000000000,960.2595000000
0.0629797891,15.0000000000,860.0400000000
0.0873992347,30.0000000000,785.9808000000
0.0899067796,30.0000000000,803.9520000000
0.0237449952,15.0000000000,660.8975000000
0.0323496829,15.0000000000,701.9384000000
0.0537410924,30.0000000000,559.9157000000
0.0470869750,15.0000000000,775.7023000000
0.0847582474,15.0000000000,983.3230000000
0.0769634275,15.0000000000,938.2049000000
0.0853348494,15.0000000000,986.7033000000
0.0175821439,30.0000000000,357.6461000000
0.0845802641,30.0000000000,765.9408000000
0.0620103093,15.0000000000,854.7562000000
0.0702057724,15.0000000000,899.9791000000
0.0759712798,15.0000000000,932.5404000000
0.0534422804,15.0000000000,808.8409000000
0.1207592680,15.0000000000,1205.0572000000
0.1105838273,30.0000000000,956.7376000000
0.0681625158,15.0000000000,888.5867000000
0.0424103846,15.0000000000,751.8249000000
0.0826386161,15.0000000000,970.9469000000
0.0637532719,15.0000000000,864.2683000000
0.0894833926,30.0000000000,800.9083000000
0.1053234432,30.0000000000,917.1583000000
0.0895905250,30.0000000000,801.6781000000
0.0698555997,30.0000000000,664.3330000000
0.0848044455,30.0000000000,767.5280000000
0.0914940413,30.0000000000,815.3959000000
0.0614465544,15.0000000000,851.6919000000
0.0466534167,30.0000000000,516.5567000000
0.0675732306,15.0000000000,885.3155000000
0.0873885622,30.0000000000,785.9046000000
0.0572186155,30.0000000000,581.7866000000
0.0533474565,15.0000000000,808.3406000000
0.0609559478,15.0000000000,849.0302000000
0.1224695946,15.0000000000,1216.1020000000
0.0835748511,15.0000000000,976.4036000000
0.0808913467,15.0000000000,960.8049000000
0.0646864157,15.0000000000,869.3844000000
0.0936221393,15.0000000000,1035.9265000000
0.0360159931,15.0000000000,719.8823000000
0.1085721787,15.0000000000,1127.6472000000
0.0634207849,30.0000000000,621.7183000000
0.0637710494,30.0000000000,624.0076000000
0.0628112123,30.0000000000,617.7427000000
0.1116601973,30.0000000000,964.8893000000
0.0826909755,15.0000000000,971.2517000000
0.0948212468,15.0000000000,1043.1463000000
0.0738214138,15.0000000000,920.3276000000
0.0664238516,30.0000000000,641.4609000000
0.0638920557,30.0000000000,624.7993000000
0.0807161293,15.0000000000,959.7909000000
0.0789139546,30.0000000000,726.2077000000
0.0427034632,30.0000000000,493.1318000000
0.0876762636,30.0000000000,787.9596000000
0.0561680403,30.0000000000,575.1390000000
0.0898360770,15.0000000000,1013.2917000000
0.0780838218,15.0000000000,944.6230000000
0.0638585547,30.0000000000,624.5801000000
0.0661004027,15.0000000000,877.1681000000
0.0827369242,30.0000000000,752.9329000000
0.0282973132,15.0000000000,682.4221000000
0.0388942363,30.0000000000,471.0625000000
0.0775503379,30.0000000000,716.7601000000
0.0560074239,15.0000000000,822.4392000000
0.0537976709,15.0000000000,810.7173000000
0.0640504221,15.0000000000,865.8957000000
0.0539171042,30.0000000000,561.0134000000
0.0706767400,30.0000000000,669.8536000000
0.0507670008,15.0000000000,794.7948000000
0.0663900048,30.0000000000,641.2370000000
0.0936386974,15.0000000000,1036.0261000000
0.0475631186,30.0000000000,522.0279000000
0.0818584611,30.0000000000,746.7613000000
0.0784096951,15.0000000000,946.4940000000
0.0583478219,30.0000000000,588.9699000000
0.1061025109,30.0000000000,922.9920000000
0.0964221724,15.0000000000,1052.8233000000
0.0748272735,30.0000000000,698.0321000000
0.0667897798,15.0000000000,880.9765000000
0.0784619171,15.0000000000,946.7940000000
0.0723877108,15.0000000000,912.2300000000
0.0582482060,15.0000000000,834.4219000000
0.0671798569,15.0000000000,883.1355000000
0.0534746027,15.0000000000,809.0114000000
0.0630854908,15.0000000000,860.6171000000
0.0575271672,30.0000000000,583.7455000000
0.0743263257,15.0000000000,923.1883000000
0.0729179121,30.0000000000,685.0132000000
0.0550041274,15.0000000000,817.1054000000
0.0755652477,30.0000000000,703.0891000000
0.0724871364,15.0000000000,912.7904000000
0.0814606490,30.0000000000,743.9724000000
0.0785512482,15.0000000000,947.3073000000
0.0433043071,15.0000000000,756.3555000000
0.0533758240,30.0000000000,557.6408000000
0.0429865861,30.0000000000,494.7927000000
0.0716118991,30.0000000000,676.1629000000
0.0498845193,15.0000000000,790.1922000000
0.0475436174,30.0000000000,521.9103000000
0.0577858324,30.0000000000,585.3899000000
0.0483620035,15.0000000000,782.2873000000
0.0819922346,30.0000000000,747.7000000000
0.0616019717,30.0000000000,609.8885000000
0.1047486697,30.0000000000,912.8608000000
0.0680778013,30.0000000000,652.4435000000
0.0670783511,30.0000000000,645.7978000000
0.0951196675,15.0000000000,1044.9469000000
0.1055429701,30.0000000000,918.8011000000
0.0681117866,15.0000000000,888.3048000000
0.0592320979,30.0000000000,594.6225000000
0.0734587837,15.0000000000,918.2759000000
0.0717441601,15.0000000000,908.6076000000
0.0605918147,30.0000000000,603.3607000000
0.0398901895,30.0000000000,476.7824000000
0.1086378330,15.0000000000,1128.0580000000
0.0851957231,30.0000000000,770.3010000000
0.0976790432,15.0000000000,1060.4508000000
0.0647911159,15.0000000000,869.9595000000
0.0308899108,30.0000000000,426.4187000000
0.0529607066,15.0000000000,806.3022000000
0.0486506578,30.0000000000,528.6054000000
0.0724441885,30.0000000000,681.7978000000
0.0641203089,15.0000000000,866.2787000000
0.0794375382,30.0000000000,729.8473000000
0.0471486905,30.0000000000,519.5319000000
0.0241517805,15.0000000000,662.8037000000
0.0524491272,15.0000000000,803.6103000000
0.0800417921,15.0000000000,955.8934000000
0.0950047525,15.0000000000,1044.2534000000
0.0630630887,15.0000000000,860.4948000000
0.0759232756,30.0000000000,705.5475000000
0.1084933237,30.0000000000,940.9561000000
0.0577514619,30.0000000000,585.1713000000
0.0723515259,30.0000000000,681.1695000000
0.0930904695,30.0000000000,826.9578000000
0.0581639713,15.0000000000,833.9697000000
0.0682417283,15.0000000000,889.0269000000
0.1157675799,15.0000000000,1173.0742000000
0.0946980329,15.0000000000,1042.4033000000
0.0566714278,15.0000000000,825.9799000000
0.0440760485,15.0000000000,760.2797000000
0.0527124155,30.0000000000,553.5201000000
0.1096603869,30.0000000000,949.7581000000
0.0315875302,30.0000000000,430.2141000000
0.0736210800,30.0000000000,689.7967000000
0.0509259405,15.0000000000,795.6254000000
0.0777506490,30.0000000000,718.1451000000
0.0585859734,15.0000000000,836.2365000000
0.0471542648,15.0000000000,776.0491000000
0.0755631574,15.0000000000,930.2155000000
0.0775691217,30.0000000000,716.8900000000
0.0765889481,30.0000000000,710.1269000000
0.0980957056,15.0000000000,1062.9852000000
0.0699569549,30.0000000000,665.0134000000
0.0365183718,15.0000000000,722.3622000000
0.0905391571,15.0000000000,1017.4764000000
0.0946818186,15.0000000000,1042.3056000000
0.0810484536,15.0000000000,961.7146000000
0.0819049100,15.0000000000,966.6815000000
0.1017281840,30.0000000000,890.3689000000
0.0962422325,15.0000000000,1051.7335000000
0.0515163463,30.0000000000,546.1269000000
0.0932124928,15.0000000000,1033.4657000000
0.0748492355,15.0000000000,926.1558000000
0.0793659224,30.0000000000,729.3491000000
0.0649504823,15.0000000000,870.8352000000
0.0639209769,30.0000000000,624.9886000000
0.0758771612,30.0000000000,705.2307000000
0.0988395570,15.0000000000,1067.5170000000
0.0744384132,15.0000000000,923.8239000000
0.0626520348,15.0000000000,858.2517000000
0.0729543238,15.0000000000,915.4257000000
0.0512737416,30.0000000000,544.6331000000
0.0505602651,15.0000000000,793.7152000000
0.0417069349,15.0000000000,748.2709000000
0.0921179279,15.0000000000,1026.9043000000
0.0390984493,15.0000000000,735.1782000000
0.0917772086,30.0000000000,817.4429000000
0.1007474804,30.0000000000,883.1002000000
0.0519806190,30.0000000000,548.9912000000
0.0548527310,30.0000000000,566.8654000000
0.0301973929,15.0000000000,691.5314000000
0.0692086788,30.0000000000,659.9965000000
0.0644827412,15.0000000000,868.2663000000
0.0601980422,15.0000000000,844.9271000000
0.0591833096,30.0000000000,594.3100000000
0.0790708973,30.0000000000,727.2980000000
0.1044666259,15.0000000000,1102.0946000000
0.0928574565,15.0000000000,1031.3351000000
0.0557971934,15.0000000000,821.3199000000
0.0674229635,15.0000000000,884.4824000000
0.0605896615,30.0000000000,603.3468000000
0.0840840572,15.0000000000,979.3779000000
0.0626180204,30.0000000000,616.4850000000
0.0615718273,15.0000000000,852.3723000000
0.0651593110,30.0000000000,633.1161000000
